02-07-2022 00:00,19226.7
03-07-2022 00:00,19224.75
04-07-2022 00:00,19288.97
05-07-2022 00:00,20208.45
06-07-2022 00:00,20181.91
07-07-2022 00:00,20545.61
08-07-2022 00:00,21633.44
09-07-2022 00:00,21636.45
10-07-2022 00:00,21582.6
11-07-2022 00:00,20834.61
12-07-2022 00:00,19946.31
13-07-2022 00:00,19292.99
14-07-2022 00:00,20223.69
15-07-2022 00:00,20568.9
16-07-2022 00:00,20835.61
17-07-2022 00:00,21197.1
18-07-2022 00:00,20774.23
19-07-2022 00:00,22538.08
20-07-2022 00:00,23403.29
21-07-2022 00:00,23227.22
22-07-2022 00:00,23154.09
23-07-2022 00:00,22687.08
24-07-2022 00:00,22461.7
25-07-2022 00:00,22582.4
26-07-2022 00:00,21300.72
27-07-2022 00:00,21267.33
28-07-2022 00:00,22950.29
29-07-2022 00:00,23856.25
30-07-2022 00:00,23792
31-07-2022 00:00,23647.99
01-08-2022 00:00,23326.49
02-08-2022 00:00,23298.94
03-08-2022 00:00,22981.77
04-08-2022 00:00,22831.85
05-08-2022 00:00,22608.3
06-08-2022 00:00,23295.14
07-08-2022 00:00,22947.19
08-08-2022 00:00,23174.25
09-08-2022 00:00,23816.32
10-08-2022 00:00,23156.31
11-08-2022 00:00,23959.92
12-08-2022 00:00,23953.77
13-08-2022 00:00,24418.38
14-08-2022 00:00,24447.13
15-08-2022 00:00,24314.89
16-08-2022 00:00,24096.19
17-08-2022 00:00,23876.29
18-08-2022 00:00,23332.09
19-08-2022 00:00,23193.99
20-08-2022 00:00,20843.22
21-08-2022 00:00,21150.33
22-08-2022 00:00,21520.51
23-08-2022 00:00,21402.93
24-08-2022 00:00,21516.02
25-08-2022 00:00,21377.51
26-08-2022 00:00,21597.93
27-08-2022 00:00,20233.32
28-08-2022 00:00,20035.59
29-08-2022 00:00,19550.07
30-08-2022 00:00,20290.41
31-08-2022 00:00,19793.02
01-09-2022 00:00,20047.68
02-09-2022 00:00,20130.52
03-09-2022 00:00,19952.91
04-09-2022 00:00,19834.94
05-09-2022 00:00,19994.65
06-09-2022 00:00,19789.87
07-09-2022 00:00,18806.7
08-09-2022 00:00,19280.08
09-09-2022 00:00,19327.53
10-09-2022 00:00,21387.58
11-09-2022 00:00,21673.03
12-09-2022 00:00,21794.52
13-09-2022 00:00,22392.71
14-09-2022 00:00,20172.56
15-09-2022 00:00,20219.55
16-09-2022 00:00,19694.69
17-09-2022 00:00,19787.61
18-09-2022 00:00,20122.71
19-09-2022 00:00,19415.86
20-09-2022 00:00,19542.2
21-09-2022 00:00,18879.96
22-09-2022 00:00,18507.36
23-09-2022 00:00,19408.63
24-09-2022 00:00,19280.58
25-09-2022 00:00,18931.79
26-09-2022 00:00,18807.71
27-09-2022 00:00,19227.26
28-09-2022 00:00,19104.89
29-09-2022 00:00,19530.71
30-09-2022 00:00,19598.86
01-10-2022 00:00,19427.2
02-10-2022 00:00,19314.69
03-10-2022 00:00,19049.72
04-10-2022 00:00,19632.61
05-10-2022 00:00,20342.25
06-10-2022 00:00,20167.79
07-10-2022 00:00,19956.49
08-10-2022 00:00,19544.82
09-10-2022 00:00,19417.73
10-10-2022 00:00,19441.88
11-10-2022 00:00,19132.52
12-10-2022 00:00,19049.64
13-10-2022 00:00,19156.21
